qid,question_text,target
04825d7109b75a056ccc,What makes Americans think we live in a free society when social media supresses conservative news and promotes libtarded views?,1
0482dd9245966dd24b0c,Why do guys want to crossdress?,1
0483b20738b621bf742a,Is possible to have sex with mom in India?,1
048415d9f92b1bee1dbe,If I killed someone (Murder) then can I join Indian Armed Forces?,1
04850f591ac48fad2dd2,What the fuck I am doing in engineering?,1
0485119be9cf48e0242e,Is the world really as misogynistic as the feminist movement claims it is or are they blowing smoke to cause unrest?,1
0485635b09ded3d10e5f,Why do people think that if a guy wears skinny jeans that he must be gay?,1
0485c68c75ca7ce02272,Can bleach cure autism?,1
0486195d156f4ed29a85,Does David Miscavige believe what the Scientology Church preaches or is he just the ultimate conman?,1
0486a3a15b27be422cef,Why do corrupt cops in Los Angeles and San Diego always shoot black people for no reason?,1
0486bba98edcf1f9197b,"Why don't Malaysians accept people strange to them? I sat besides Malay family to charge my phone and father said ""it's not good"". Indonesians sat besides me when I didn't need it. They come more social and friendly.",1
0486d95adb8d8d79ec4b,Is Bill Nye as much of a jerk as people say?,1
0486f536ee5f85baff9f,"If they are more women, then why is the world controlled by men?",1
04876400eec2eed21159,Why do people from Africa stare non stop? Do they know its rude?,1
048781c09d9aa99fb374,Why are Indian answers on Quora so horrible and unrealistic in quality?,1
04898614ee92212c03e9,Why woman dont sexually attack a man?,1
048b2ca22d028af0877d,"Is there anything more annoying than people asking could Saitama beat (insert anyone) in a fight? It's a gag manga, you aren't meant to take his power seriously. He beats anything and anyone in One Punch. It's a joke and the name of the series.",1
048c36ca8cd6ab3cf564,Why would the scientific community and academia lie about planet Earth being flat?,1
048e4320798c11cdc947,"Are Indian parents in America ever frustrated when they can't teach their kids the Indian way, realizing that Indian logic does not make sense?",1
048ed9df20bf5686267d,"Black people have far more disadvantages so I am curious are white people less able to deal with adverse circumstances since they seek therapy in greater numbers than other minority groups, and take their own lives at disproportionate rates?",1
04902e91065f7d4a8677,Dieudonne is a wildly popular Moroccan-French comedian whose material is shockingly anti-Semitic such as mocking concentration camp victims. His diatribe is feeding a growing wave of hatred and violence against Jews in Europe not seen since WWII Should he be free to foment race hatred?,1
0490c002f4e21f467d11,Do you think that biological fathers fantasies about their daughters often as they get older?,1
049180f8e1db4f6015cd,I am god will you worship me or its hell for you?,1
04918762eb63a175ef8b,Why don't we kick all Muslims out of India as they are nothing more than rootless weeds and pests to our country?,1
04930749face22c9d6e2,Why do most US citizens consider Russia and the Russian people as villains?,1
049406b06eb5dbbf6064,I have almost uncontrollable urges to harm and kill my sisters new puppy. How can I stop these feelings?,1
04946809737058f6eb34,Were The crooks I mean cops ever reprimanded for stealing the man's money? Just goes to show what a pack of dicks.,1
0494c4320b46e51bc3ad,Why do Indians avoid taking risk?,1
0494d70c9c01d7d0c340,"If I am going to hell anyway, why not sin as much as I want?",1
0494e4bbe8cf407d4f37,What are cheap medical items in Canada?,1
04954bd96383974282ac,"Since employers will not hire ex-cons, should they tell them ""get your sorry ass back to lockup""?",1
049573cfe76de95c2fec,What do you think of Kurdish heroes putting olive branches on Turkish terrorists who have been killed in Turkish terrorist attacks on Syria?,1
0495f4a270e8db006d6d,Does Ann Coulter have a male chromosome in her genome?,1
049646cdb20810b6970c,Cannabis: an Exit Drug and Gateway to Rehab?,1
04967e773166ef1853ac,Why are conservatives so mean?,1
04973b7cf255910dbae9,"Could global warming be stopped, or considerably slowed, if women decreased their spending on clothes, shoes and fragrances to the same level as men?",1
0497c9d950c1a413aa19,Can a person with an oddly shaped head just like Zach Thomas from the Miami Dolphins love eating chicken Kiev?,1
0497cc6db852c073a572,Which U.S. President has banged the most porn stars?,1
04981f58cdf5ca56f870,Why are most Russians still fairly intolerant towards LGBTs but most people in Western countries have become very liberal and accepting towards them?,1
04988d00a69dcbdec945,Why are Hindus generally weaker physically than others?,1
04996d09ce7d72287ad1,"Why do so many writers, ask questions that have no answer or making no sense?",1
0499bb32cd555dcbdb57,"Why are gun right proponents constantly called on to justify arming teachers, but no one is called on to justify gun-free zones?",1
049a26074806bf497680,Why do Indians answer questions about Pakistan all the time? Is unemployment that bad in India?,1
049a74e2edb24c98b166,"Is there a limit to how sacred, sacrosanct and important women should be considered and treated as? Or is there no limit and so it would be perfectly okay if tomorrow it is expected that women should be put on a pedestal, honored and venerated?",1
049acc0d51764b582a2e,Why is Narendra Modi in politics? Don't you think he should live the rest of his life as a sanyasi?,1
049b268c951996b4d26d,How are Pakistanis able to so confidently and convincingly show their contempt for India?,1
049d18fd87975f1aa8ba,"Are people of India so dumb that instead of supporting honest politician Arvind Kejriwal, they are supporting corrupt Modi?",1
049e51c9e2d1bb617fdf,How crazy are religious people?,1
049e7fab15389b834064,What are some ways I can help melt the polar ice caps?,1
04a047f3fd8d337b8272,Isnât it time for the 2nd Amendment to be repealed? Isnât now just a murdererâs charter?,1
04a0b20417189939b7a6,Why does George Takei have to be gay and Asian? Isn't one more than enough?,1
04a12cd3b11a039798bc,Should we ban Christianity so it doesn't offend Muslims or create a potential terrorist attack? (Muslims have nothing to do with terrorism),1
04a1d6beb37bf7da52dc,Corporate media is a terrified parasite. Donald Trump is already the best POTUS in decades and our best friend and hope. Seriously. Never-Trumpers: Why you don't See this?,1
04a1e31cd41d7ca0090e,Why are liberals ok with discrimination against ugly people but not discrimination against sexy black people?,1
04a28c243f070019ea27,Why are San Jose State University students so arrogant although SJSU is not even in top 300 colleges in US and has almost negligible admission bar?,1
04a2ba2e056d81067a92,"In majority Muslim countries, why are Muslims allowed to seek converts, but Christians are not allowed to do the same?",1
04a37f4ff994900841ca,Why do girls wear provocative clothing and get offended when someone looks?,1
04a384bc70580ec0294b,What is the one thing about Indian men that makes no sense?,1
04a3ae62a2afdce69c4c,Doesn't the existence of Transgender people disprove the axiom that the two sexes are equal?,1
04a45a2c4ef0d1b3f5fb,Why will Charles not be at Harry and Meghan's wedding?,1
04a62f6a14c9b569451a,A young Japanese guy was smoking in the middle of a long line with a lot of people (outside a ramen restaurant). Is it common for Japanese people to be so inconsiderate of other people?,1
04a77e25aa92a5bfcf22,Why do many Muslims say that the Mughals were great emperors despite them killing many Hindus and destroying their temple? Is it good for humanityâs point of view?,1
04a78952f07ed39c1892,Is it pathetic and insensitive for Singaporeans to be unhappy about their government given the various incompetent governments out there?,1
04a7ae051d691cce097d,"Why are people so inconsiderate of others around them, and why especially more so when they are driving?",1
04a8dadbb30089be0fd1,"Why do Republicans believe in a ""satanic pedophile ring run by Democrats and celebrities?"" I am so sick of this stupidity.",1
04a8dc189f694c708bbb,What percentage of Indian girls are gold diggers on an average?,1
04a94a50b92897b9d82e,She is nice and pretty but not very smart. How can I tell her without hurting her?,1
04a9a65f6e925cecc986,"Why most Europeans (Italian, French, Spanish, Greek) seems not be ambitious?",1
04aa9b144851180bc981,Don't you think that there is race between Christian and Muslim to convert the people from other belief?,1
04ada30d994fcd856f90,What will happen if no Muslim is left in the world?,1
04aec31c10b3b21f6938,Are women made only for reproduction?,1
04b0440f9530d38ab437,What would an Orthodox Jew do if he woke up in the morning with 100 spiders all in his bed on Shabbat?,1
04b16b4d3341fd57e658,"If I convert to Islam, do I have to contribute to terrorism?",1
04b1ca5e2cf7d43aa5f8,Why is the West so accepting of the Islam when it is intentionally trying to destroy them?,1
04b2572b3fd4e2f98192,"President Trump stated he'd read in a major newspaper that Canadians are smuggling goods back into Canada because of high tariffs. Was he not concerned that, being in a major newspaper, it may have been 'fake news'?",1
04b2866ff0d6cb87a156,Can I hug another boy while were are both shirtless?,1
04b3deef91ecfc296873,Could 387 Muslim terrorists parachute from a 747 plane to evade immigration checks and to attack America?,1
04b4a0340410744d7867,"Now that Donald Trump is President, why doesn't he release photos of Osama bin Laden's dead body?",1
04b54c1b7e1475d45906,Has India's Prime Minister Narendra Modi never touched any woman? How come no woman is willing to come forward and tell the truth of sexual harassment she has suffered at the hands of Narendra Modi?,1
04b64c6ee2b0d2ab2b31,Why are Uzbek women so open when compared with neighboring Iranian women?,1
04b65f82b0be2f30d756,Why are inner city London youth so angry and violent?,1
04b9448fe2ac8963a5a3,How do we know Stephen Hawking is a puppet?,1
04ba43e94c838547760c,Are Kashmiri Muslim Evil? Why they kill Hindus and support ISIS /Pak,1
04ba80fe7a8246e26983,Why didn't James Comey defend Trump like Eric Holder did for Obama?,1
04bbc84bd209fe0448b2,Were the people of Karnataka saved by SC from the Iron Fist lawless rule of the BJP like in UP?,1
04bc8a98d981056d1bdf,Is Rafael Nadal a capybara?,1
04bc956d78d219f3c0b6,Would you rather kill Trump or kill Pence?,1
04bd6e200f9267eab27b,Why teachers do favoritism on the basis of ethnicity?,1
04be0a69b96ec3ddb4d8,Do you believe gay people should have the right to get marry?,1
04be38e8d81f4ab60227,"Has Trump really affected your life negatively, or are you still suffering from partisan party loss grief, like every other election party loser?",1
04c0908927d57f3bb3c7,"I understand that Donald Trump is not a very popular president, according to the media. However, shouldnât our hope be that he does the best possible job while in office? Or is it easier to merely slander him?",1
04c0ad06ce6bbbd1645a,Why are Indian Youth Wasting their time defending corrupt politicians of BJP on Quora?,1
04c23e9ea8914729aa1c,Is there anything at all of societal value to the LDS/Mormon leadership's claims of sacred or hidden knowledge?,1
04c401d8425daf82c47c,As adults is it wrong to want to suck my half brothers dick?,1
04c401dfca1c70117de0,W? Hy is donald trump so dumb,1
04c46f988d230fa234ac,Why is the U.K still a third world country like Africa and such like?,1
04c4993d96d2fe3a55b9,Could Muslim terrorists go to lawless Mexico and then walk across the border into America to cause havoc?,1
04c49a4438a882e8a790,"If the billionaires want to stop world hunger, then why don't they try to buy the poorest countries in Africa?",1
04c4e928dd5e4f902c95,"Why are so many guys creepy, weird and dicks?",1
04c5bffb2067506a9215,Are the liberals really that delusional or do they really think they are moving the consciences of humanity?,1
04c5e8d0f4a97fb8f057,I got edit-blocked for a week because of asking about a Quoran's age. In which universe is this fair?,1
04c5ebd3c61fc9b6cc3d,"Is it wrong if I move to America but would love to see the U.S. Goverment, CIA, Pentagon and The White House fall apart and all the military bases after what they have caused to the world?",1
04c6bd4e489404a93a2e,Why hasn't the US government tried to assassinate Dr. Steven Greer?,1
04c6c53a8e156083d06a,Will Britain ever face its crimes against humanity by being involved in the transatlantic slave trade and practicing rapacious colonialism?,1
04c8df2de8c7b2ef9f82,Why do black people in particular feel the most aggrieved by slavery when every race on Earth has experienced the same thing?,1
04c8e7aaa6566820692c,How are these stone-pelters different to terrorists? Does Islam teach them to hurt innocent children?,1
04c955d3b1d8a82efa9a,"Whose IQ is higher, President Trump or President Obama?",1
04c98152d1e5b8a7de7d,Why do I llke having sex with my uncle?,1
04c9c15d100de1513327,How did Obama get the name Barry Soetoro? Why did he stop using it?,1
04ca141b17b6c4918569,Why can't we make software development easy and accessible to even stupid people?,1
04cbf836be1be9cbb1ec,Is relationships all about worshipping women and what you can do for them?,1
04cc62af74770d40c881,"Why do churches accept convicts, but mosques don't?",1
04cd1f41ac9d41ddbd30,Why did the Indian Muslims committed the greatest blunder of humanity by staying in India in 1947 partition?,1
04ceb0fb2d3ab7821374,Is it ok for a 12 year old (boy) to fuck a 10 year old (girl)?,1
04d115fbc599bce4121c,Why do policies and strategies of the democratic party mimic that of the Nazi Party?,1
04d125340c87d51346f0,Why should Trump officials and Trump supporters be allowed to live in peace? We should protest and hound their homes and families until they resign. Inhuman monsters who don't deserve rights.,1
04d13d9cd2508e7c97a3,Why does Hillary Clinton enjoy so much support from older white women despite her corruption and negligence?,1
04d1693ba37fb6053104,"Why do highly intelligent people, as a group, accept leadership by incompetent morons?",1
04d179fc36e7a58448f0,"How can my youthful counterparts argue, claim, and say they are these dandy individuals when they be pill popping and underage drinking? I know this is America! But these are such blunt, illegal acts!",1
04d1b9adfe8071da6e51,"Do Trump haters, by definition, realize that they are bigots?",1
04d2693ef283cc144d58,"If you are white boarding an airplane and you happen to sit beside a black, would you call the police to remove the person from the plane?",1
04d3a632402a838db99e,I am 19 and am dating a 12 year old girl. Is this abnormal or just right?,1
04d415a5af3f32e6db44,Why are some American citizens such pussies and scared that Russia and China will kill us all? Why aren't there any men like in the early 40s where they would vow to die before dishonor,1
04d58e5f6c67e4b4f305,When will Hillary Clinton finally pay for her crimes and go to jail?,1
04d6e65b46cb7d37e53a,Mothers do you have your son masturbated for the purpose of using his sperm and semen in food?,1
04d70b91310434cac41c,"Tech Mahindra is eliminating freshers, even before joining, what professionalism is this?",1
04d82b848b9adac983e0,What are the ways to prevent black magic done on you by a Muslim person?,1
04d87253386867576e29,"Why does China send many tourists oversea to help other countries economy, but the US sends their army to bomb other countries, and ruin other countries in the world?",1
04da0d93c19b55ce56b5,Why don't atheists admit they are religious?,1
04dba76a2b1a7e01bc88,Who or what was responsible for medieval Christendom becoming so corrupt?,1
04dc61d4bc8c08def001,Is Christianity nothing more than a Jewish cult that is not the true religion of the European?,1
04dd8de8cd2c2c403010,Would you say its better to win money or to earn it?,1
04dd9057a5172df635c2,Why did the son of Margaret Thatcher (British PM) try to kill the government in Equatorial Guinea?,1
04df83996c9175440975,"Why has the US had so many democratic Hitler like democratic Germany, such as big and small Bush, Clinton, Trump etc. murdered a mass amount of his own and world civilians (over billion of them)? Why?",1
04dfa3928bc4745d16d9,Lately autocorrect on my iPhone 7 has really been pissing me off! I have been trying to be patient with it and I remember it being better. It's like trying to anticipate too much. Has anyone else experienced this?,1
04e1ac153e9be71eec87,Why does it seem like liberals are out to get me because I'm a straight white Christian male?,1
04e38a99571aaca23bf6,What is the general educational background of those in the American Army going around raping Muslim women?,1
04e3e5f5bc9b570e0d05,My penis is 8 inches long and 6.5 around is it acceptable?,1
04e4f0211c546248f15a,Is it true that women should be kept in the kitchen?,1
04e59253ba217e135157,Can aman pregnate a cow?,1
04e611eda55b44ddcc5a,Why is it ok to kill unborn babies but not okay to enforce immigration law?,1
04e6e740179af2a357bf,How old was the Johnny-come-lately Matt Dillahunty when he eventually figured out religion was nonsense and became an atheist?,1
04e6e8bddc4ea9d2fbba,If Hindus consider Ganges as their mother then why is the mother being fed so much untreated sewage and filth to choke it to death?,1
04e707a48048e2b29b0a,Why canât natural selection remove abnormal and barren people?,1
04e72b9a3f71d5af12e9,How can I find a friends phone number in messenger?,1
04e8158cc6a3db77fcf4,In what was do Americans use patriotism as an excuse to be racist?,1
04e8188370c813a2f534,Why is America the Worldâs Most Uniquely Cruel Society?,1
04e8f554f8b892afe27e,Why are you liberals full of hate but claim to be open minded?,1
04ed9c6482ece228ade7,"Why are Africans big penis, while Asians and Indians are small?",1
04edb1dbc23454a291f6,Are US-Israel steadily defecting from international law and instituting the law of the jungle in the world?,1
04ef6b0e0d01f8deeb75,"Do atheists have a double standard where they claim there is no evidence of God, but believe in morals and human rights for which there is no evidence for?",1
04f0fc9ef04888da2b4d,"Why editors are such obnoxious people? Their job is to find fault with the content not with the people. Is it a professional requirement that if you demean others, your own worth increases?",1
04f22755e9c3ec5dc2d0,News today stated democrats are ready risk national security over dreamers who were brought here illegally. Who arranged for their travel?,1
04f32f561835512e25b2,Are Afrikaners really backward compared to English-speaking whites in South Africa?,1
04f552ecb9b143cca73e,Is Indian organized crime formed mostly by Muslims and Dalits?,1
04f61011336a1cec5672,Where will liberalism draw the line?,1
04f67b7f1b39f7704e67,Are Germans guilt-free yet?,1
04f7795c7c05db0eabca,How is it possible for one stinking liberal federal judge can over rule an executive order from the President of the United States instead of congress over ruling it?,1
04f8a8e2d1a4b4f472bf,"How do extremist (leftist) answer to that biology only has proven that there are 2 genders, not more than 70?",1
04fa62720377c09343c7,Is is true that prophet Mohammed enlightened himself through the meditation in hidden room and later banned for Muslims?,1
04fa992bae284b5df5e4,How much more obvious could it be that Trump is using his position maliciously?,1
04fb80fb10d8bab1883f,"India FM claimed ""all countries support India army to occupy China land in Doklam"". ""Can you name one specific country who is supporting India"" asked by a reporter. âHimâ, replied by India. Why is India good at false claiming?",1
04fbd837a4c154272179,"What would happen if the US Declaration of Independence were to be destroyed? Would the country revert back to being a New Zealander colony, or would it continue as if nothing happened?",1
04fc009b4958eb3f2910,What would happen if every single gang in New Zealand decided to team up to wipe out all US police so they wouldnât meddle in their affairs?,1
04fee41600ecf408a12f,Is it illegal for a 17 year old to send a photo of her vaginal fluid covered fingers to a 23 year old dude?,1
04ffc020f47411d793cc,Would gun enthusiasts be ok with a Muslim owning guns?,1
050001299420e9acf8a3,"Are there any left-wing debators as strong as Ben Shapiro? If so, who?",1
050022dfe47d33dea890,Are English Saxons better looking than Scandinavians?,1
05045d6772264e63a56b,"My 17 y/o daughter dyed a strip of her hair pink, so sheâs not allowed to hang out with friends for 4 months. Am I going easy on her?",1
0504a82cfab09300675a,Why does my baby get mad when I do meth?,1
05054f10e47d3e45291e,Why do pepole hate Justin Bieber?,1
05066c156a369ac6ecf7,Do conservatives not realise that every human being is pretty much the same and therefore should have the same rights?,1
0506760126e20033fec5,Why hasn't James Comey been arrested and prosecuted yet?,1
05076e29a62563d5f217,How will I enjoy life when my freedom is being taken away by a dictator like Trump? How will I enjoy life if a dictator like Trump will start wars with Venezuela and Iran?,1
0507cd0157ac7cd73c34,Why did the US never have a super battleship like New Zealand?,1
0507ef31171fa5ecf3d7,Could we have an 8 hour speech with letters from families whose loved ones were murdered by MS 13 gangs or their lives were ruined by Latin American imported drugs?,1
05089186277c5270d008,Why do women have more rights than men?,1
0509c0f6ec064966c428,Why do protestants hold that faith is the most important thing but yet do not have faith that God can turn bread into his flesh?,1
050a435c8877196a7d6e,Are rohingya Muslims man eater?,1
050bd93645d373bcea1c,"If a child in the Star Wars universe was accepted in the Jedi Academy, would they be rejected if it was found out that they had been castrated?",1
050e64873e00904d91fc,When will liberals stop endorsing communism?,1
050fb3be9d95a072ecc0,Am I the only liberal who's happy that the economies of the American southern states are pathetically poor?,1
051017082b49c798df3a,Do you think mostly men are womenizer but don't have the guts to admit this fact?,1
0510ab373716608fdb14,"If the Abrahamic God has the right to torment human beings in the afterlife, why is it wrong for human beings to torment other human beings in life?",1
0510b796e892f4b52d79,Is it true that 50% of Americans suffer from herpes which is an incurable STD?,1
0511927260ea56902453,Can you get less than 5 upvotes to win $5 billion?,1
0511bc326893d8285950,"How about making the Liberal Party's building look more in line with their values? How about painting it bright red, and put a big set of the devils horns on top of the roof for everyone to see?",1
0511de386047102322f1,"Do the Chinese view Southeast Asians as short, dark, degenerate versions of Northeast Asians?",1
0511e8fe19793035fd40,"Why are germans so conservative, They discreminate foreigners but when it comes to the past they don't want to talk,having a show called Einstein, indirectly idealising Einstein as a German hero.seriously, atlst don't you guys want to change urself?",1
0512a2b0382131a822ee,"Do you think that your mom is stupid, or do you want to glorify your mom?",1
0512adf2fb6a19cd2738,"Why are white Americans shooting at & killing Americans not called terrorists, but other people shooting at Americans called terrorists by the US government?",1
051352b8ecd1fee40cc8,Why murderer criminals like Modi and Shah occupy such top posts in India?,1
0513b4f11288659931c3,Why do Americans tend to equate Slav with Russian?,1
051404cb71ba88f6d7c6,Where was the religion of the white people written? Why did they forget it?,1
05147aec9cd7a4180866,"When will Israel have a legitimate, crime-free leader who was actually born in Israel?",1
0514d6ae34829399327a,Is Alex Jones a Zionist shill under the Israeli Mossad's control?,1
0516221c9a337c8d711d,Is all females sluts?,1
0517da9c83244f368bf7,"Will the chamchas of Congress now accept that BJP forming government in Bihar, Goa and Manipur was constitutional? Will they still claim moral high ground in Karnataka after being reduced from 122 to 78 seats?",1
0518a9f598ad5ffe7f8e,Why do people from England seemingly have such bad teeth?,1
05191e00b54efdce35a3,"Why do so many people in America not complain about other countries border security walls, yet Americans whom support Trumps border wall are viewed and labeled as xenophobes and racists? Why is it racist to want to have a safer nation?",1
051aba2132765b653893,Why do most of the Muslims became offensive while talking about religious reforms? Do Islam make them narrow mind?,1
051ada48efd872dccc16,Is Germany a gay state?,1
051b1c81e20a32efbfcd,"Involuntary slavery was supposed to be abolished in America. Why are the given names of newborn Americans copyrighted, patented, and registered as legal Trade Names, owned by and doing business for the corporate US government as a US owned franchise?",1
051b479f279b00f8b3d2,"Is being gay the worst forgivable sin, since is the only sin church does not accept (meaning it does not accept homosexuals on church but not people of other sins to go to church)?",1
051bdf5edb6151817eac,What did the Empire do to the rebels it captured after the Battle of Both? Were they sent to prison camps? Executed? Castrated?,1
051cd49541642c41fcab,Why do Japanese people find it impossible to admit they don't understand a request or a question?,1
051e529efda5997b9ac0,Why do Latino/Hispanic people mispronounce Spanish names for places that have been anglicized and not just pronounce them correctly in Spanish like San Pedro or Los Angeles for example?,1
0523887425ffe3cf274e,Why all successful bosses are very mean to their subordinates?,1
052480be23c7cc5cb462,Why do only girls in India enjoy full freedom to wear revealing clothes but guys have no such freedom?,1
05261a59da8d7dcf7ab2,When did Serbs set foot in Kosovo? When did they become a majority there? Did they ethnically cleansed a supposed Illyrian and/or Albanian population and/or destroyed an organized and sovereign society there? From when to when did the Serbs rule it?,1
05274a0cf0d3218cf17d,Why Indian serials suck and out of world dramatic and boring?,1
0529b1b9bca646a722b4,Why North Indians and south Indians aversion for all time? Why hate specifically tamilzan's?,1
052a3013f0ebe4074f98,Why do Asian people envy the looks of Pakistani people?,1
052a4af21a1a196451a0,Modi- A dog or ass?,1
052b06b3b58bdf54b9aa,Why did India give freedom to Pakistan in 1947?,1
052b2b06c386c8c6fb13,"Were the democrat New Yorkers who jumped from twin towers, on 9/11, Islamophobes or did have a have a real reason to be afraid?",1
052b5dda976b1f0332e3,"Why do Indian men say ""show bobs"" to me?",1
052bb0b4cb650e6456bc,Why is âliberalâ a pejorative term in the United States?,1
052caebe8ce4888ffabe,Which is the best Revenge porn site?,1
052cef33c483ca74bd89,Why is there so much hate from Introverts toward Extroverts?,1
052e3e2a50d84632f421,Why is it little known that crazy Japanese cult Happy Science is based on racism and ultranationalism?,1
052fd88c43f0b0dd7525,"Why is there fuss about Moore and Franken? Trump's election proves Americans don't mind electing sexual harassers, after all.",1
0530669070bbb4c86c9a,Why does this trigger the Left so much?,1
05312969668c1559fd24,Are you doing your homework every day or does Quora do that for you?,1
053177edfb0c781d3b7c,Is it wrong to get laid with cousIn sister?,1
0531dbb0202cec32c23e,"Why can judges in the UK put you in jail for expressing political opinions, but killing terminally ill children is approved by them?",1
05322dd00c0aff087234,How do I report a Mexican to the police if I am not sure of his legal status?,1
0532875c9ef7eb1609a0,Why are Iranian/Persian women always so mean and shrewd? At our workplace here in Sweden they always seem to be a source of conflict and intrigues!,1
05333cab3d5fa49095da,Is it gay to allow men to ejaculate inside my anus?,1
05363cdac28b88834822,Does Angela Merkel appeal to idiotic German Millennials like Jeremy Corbyn does to idiotic British Millennials?,1
0536acb931e7201393bc,"Why are Liberals so reluctant to sound Pro America, but yet so quick to scrutinize it?",1
0536d28f1e5121d52a89,Why do hard-right Israelis accuse you of anti-semitism when you question their policy toward Palestinians?,1
053701347ceb4f54d202,How can a racist (based on tribe) call (with a straight face) other South Africans racist?,1
053749f624b22ab999ad,Do middle East Muslims respect Indian Muslims?,1
05375ec93c81fe3b4bb4,Were the Jews behind this atrocious font change on Quora?,1
05377cf0ffe13c0e4c15,"As an Israeli, if a DNA test was done that concluded completely that you had no relation whatsoever to any Jews and your family must have converted in Europe, would you pack your bags today?",1
0538609c3a86c9e2a427,Why are there so many Ungrateful Americans?,1
05391463b6eb9d8a6fb8,Why are Democrats complaining about Trump when Barack Obama didn't even have a summit with North Korea to cancel?,1
05397ed08abaa7ac805b,Why do very beautiful women usually behave like a negative bit*h?,1
053b046556973f3e5db2,"Why do people think that conservatives hate poor black women, liberals hate rich white men, and libertarians hate Jews?",1
053bd6d80937ba86ec69,"Do average people talk so badly because they have low intelligence, or is it because they have a personality disorder and think that others have ""common knowledge"" that they actually canât prove?",1
053c80eea4cc1055bbea,What is it like for kids in England to learn they lost the revolutionary war in school?,1
053d0f4ab5938700762e,How can we tell if the questions asked on Quora are legitimate and not from a Russian bot?,1
053dab6d90c37c0170bd,"Which section of ""18 U.S. Code Â§ 242 - Deprivation of rights under color of law"" specifically identifies that raising the age from 18 to 21 to purchase an AR-15 or similar semi-automatic rifles is unconstitutional?",1
053faa797678b08c80cb,I threw my 12 year old son out of the house for being a Neo Nazi. Was this the right thing to do?,1
053fceedcefb0c126879,"Why do you think many young social failures are fascinated by totalitarian radicalism such as Islamism, fascism, and Marxism?",1
053fffbc9c6d039d4319,Did former presidents work as little as Trump?,1
0540d17ab7f79f29bfd2,Is it okay for an older brother to spy on his younger sister get dressed?,1
054133df5046550841dc,Why is it so much more difficult to defend yourself against someone who wants to kill you in European countries?,1
0542a2361f4e82eba7fe,Why do Kannadigas hate Biharis so much?,1
0542d36d7ce8ef0aee4f,How can I curse someone to death?,1
05430bdfca7d8c701405,Did Severus Snape ever threaten any of his unrulier students with castration to keep them in line?,1
0543d5b1022e8845ead1,How can someone like Trump treat people the way he does and not have a backlash before he turned 71?,1
054445a8d1e17b3eb58d,Do you think Muslims should leave India? {I'm not asking this to disturb communal harmony. It's just that lately I've found some people who think we (muslims) should leave India. What's your opinion?} (Don't answer anonymously),1
05447421f967b1e54c28,How do liberals manage to sleep at night not knowing how dumb their political views are?,1
0546b74b127fc1a7b00a,What are the reasons why violence is higher in black communities?,1
0546f3bbb2b7f493e8e1,"If youâre a sexual assault/rape survivor in the state of Alabama, why would you ever step forward?",1
05481ee9fc607057eecc,"Can we finally admit that the future is female, atheist, brown, and non-binary?",1
0549142f5457cf8f3365,"What do mainland Chinese think of the new revelation that at least 10,000 people died in Tiananmen incident (they have been saying hardly anyone died)?",1
054b77a5a97c0ef4f25a,"Why Muslims in their country doesn't rise against the atrocities committed towards non Muslims as we have witnessed in many nations like USA, UK, India, Australia where people openly condemns any act of majoritarianism?",1
054b9aeaa02432176f4a,Why don't governments and people of Western countries publicly reveal the identity and hypocrisy of porn viewers especially those who pretend they don't watch but do so secretly?,1
054c25a3345cd722efe9,How sinful are Muslims and Christians?,1
054c52f994a5171d6dee,Why does the continuity of real numbers in mathematics not strictly exist but was made artificially and deliberately existing by so many alleged top most genius historical figures in mathematicians for too narrow self purposes?,1
054cbc130925dc9ee6dc,Do Christians think that revenge/murder/jealousy are good things and freedom/individuality/wisdom are bad things?,1
054d86eefa65f28a9385,Why does Liberia want to be the 51st states of the United States of America instead of being an independent country?,1
054e20b17e5c71c0a0cf,"If AMU is a central university and not a Muslim university, then how can they ban entry of students for blasphemy? Are Muslims above Indian law? Do Muslims have respect for Indian Constitution as they want action according to Sharia?",1
054e652e5938187e1671,I'm 19 and my mother is still giving me oral sex every day. Is it time for her to stop?,1
054f748576619b598e87,"Why is India slowly becoming unsafe country for Hindus? Why are Hindus being discriminated, insulted, and humiliated every day?",1
055008f878a8a74051f9,"Why are some Scottish people so loyal to the British crown, and not rebellious and independent-minded like the Irish people?",1
055064c63381b1bcf098,How do I resist slapping a Nirmal Baba 'devotee'?,1
055099b68b92fbf8c332,Why do Jews want to attack North Korea?,1
05544a898591dd8ad865,Does Canada's Trudeau think that allowing ISIS fighters to return to Canada is a good thing for Canadians? What do Canadians think about this?,1
05547d7c80ccd0bf91c4,I am tired of hearing the killing of Muslims in burma because Buddhist are fighting back forced conversion?,1
0554fdc6a102f804b9be,"Are Stephen Miller's claims that ""everyone knows"" that busloads of illegal voters were brought in to vote in New Hampshire verifiable?",1
0556a65309bf835e2d3e,Why do Orthodox Jewish men and Amish men tend to have a beard and funny hats?,1
05577eefdef16cff77f7,For all of you nobodies out there stop trying to freeload of the working people of American? Our president is trying to make America great get on the wagon stop deteriorating of country,1
055849b51ef61a4682d3,What are you still have incest relationship with your son?,1
05599c58818e7f111915,How many female members are secretly interested in being dominated sexually by a group of men?,1
0559d89a1dd61ee09367,What pleases more sucking vagina or sucking coke?,1
055a4c7ffebf55cefc87,Why are feminists so butthurt?,1
